P,C,x000
2.3897951383214746,0.2539853497494699,0.03222598790013547
2.4026289699036645,0.262668140797926,0.030474193700930165
2.4156940671932037,0.2704460441200148,0.02900659354436519
2.4289171257914353,0.2775451229541133,0.027743980285608955
2.442253987754554,0.284111197664354,0.02663668754723004
2.455676364951033,0.29024463451473664,0.025651391873379142
2.4691651786024957,0.2960178539436012,0.02476459486090097
2.4827070076871505,0.30148505247112684,0.02395907609846347
2.4962920785082225,0.3066879895305336,0.023221821478172595
2.509913065614212,0.3116596209437109,0.02254274479980744
2.5235643439163877,0.31642648037848214,0.02191386305845099
2.537241504032667,0.3210102965737527,0.021328744468380754
2.550941027708771,0.32542912492694837,0.020782127382706263
2.5646600641627675,0.3296981598078904,0.020269650118141504
2.5783962720927707,0.3338303307581332,0.019787654953581275
2.5921477056037054,0.3378367486481651,0.019333043051305867
2.6059127302356293,0.3417270453215293,0.018903165149712735
2.619689960076099,0.3455096361230808,0.018495737899761895
2.6334782099298684,0.3491919256069389,0.018108778920193656
2.6472764584313278,0.3527804707129194,0.017740555740223925
2.6610838192357433,0.35628111165207726,0.017389545197032896
2.6748995182609634,0.3596990779577947,0.017054400809007084
2.6887228755199857,0.3630390752115512,0.016733926307412217
2.7025532904787335,0.36630535656794655,0.01642705397606667
2.716390230150599,0.3695017822046475,0.016132826782956515
2.7302332193372236,0.3726318690925806,0.015850383530511044
2.7440818325682015,0.37569883294102135,0.015578946429778825
2.7579356873973113,0.37870562376733913,0.015317810636562167
2.771794438790639,0.3816549562347841,0.015066335387454105
2.7856577744001902,0.3845493356674911,0.01482393644960829
2.799525410560663,0.38739108047128945,0.01459007965626058
2.8133970888806803,0.3901823415483445,0.014364275345039902
2.827272573325715,0.3929251191834751,0.014146073551215122
2.8345420573569178,0.39434307976476896,0.014034672126841376
2.848422919305608,0.39701551904236776,0.013827269183805205
2.8623070877267307,0.3996439502284482,0.013626482840317342
2.8761943749381165,0.402229946460276,0.01343197334894717
2.890084619250975,0.40477498661976785,0.013243425361127693
2.9039776710403604,0.40728046126120704,0.013060545813788842
2.917873391573694,0.40974768006730766,0.012883061889221784
2.9317716519782278,0.41217787850780413,0.012710719203748609
2.9456723323281255,0.4145722238025008,0.012543280194965804
2.9595753208349085,0.4169318202756824,0.012380522681905391
2.973480513127532,0.4192577141762495,0.012222238576255587
2.9873878116104375,0.42155089802744394,0.012068232725950902
3.001297124889664,0.4238123145612034,0.011918321875093217
3.0152083672585284,0.4260428602847513,0.011772333726394397
3.029121458235611,0.4282433887206818,0.011630106094213562
3.0430363221487844,0.43041471335647635,0.01149148613785351
3.05695288775988,0.43255761033478046,0.011356329666135978
3.070871087925325,0.43467282091186316,0.011224500505429277
3.0847908592886792,0.4367610537083193,0.011095869924289192
3.098712142001544,0.4388229867731701,0.010970316108721598
3.1126348794697525,0.4408592694800299,0.010847723682803602
3.1265590181221397,0.4428705242718176,0.010727983270030208
3.1404845071995235,0.444857348268634,0.010610991091296795
3.1544112985618113,0.44682031475177175,0.01049664859590078
3.16833934651139,0.4487599745353993,0.010384862122356453
3.1822686076311784,0.45067685723620565,0.010275542586175307
3.1961990406359053,0.4525714724502098,0.010168605192076848
3.2101306062353325,0.45444431084494463,0.010063969168370074
3.224063267008289,0.45629584517441235,0.009961557521485422
3.237996987286509,0.45812653122342867,0.009861296808849854
3.2519317330473663,0.45993680868732156,0.009763116928484021
3.2658674718147034,0.46172710199236355,0.009666950923865545
3.279804172567026,0.46349782106179904,0.009572734802748225
3.2937418056524224,0.46524936203184025,0.00948040736875732
3.3076803427096193,0.4669821079216273,0.009389910064694883
3.321619756594651,0.4686964292607479,0.009301186826592537
3.335560021312669,0.47039268467759626,0.009214183947639806
3.3495011119544666,0.4720712214515549,0.009128849951197728
3.363443004637328,0.4737323760317098,0.009045135472180466
3.3773856764498578,0.47537647452457904,0.00896299314615279
3.3913291054004673,0.477003833153117,0.008882377505549904
3.4052732703692374,0.4786147586890615,0.008803244882478764
3.4192181510628865,0.48020954886051676,0.008725553317607453
3.4331637279726155,0.48178849273651086,0.008649262474691633
3.4471099823346028,0.4833518710901204,0.008574333560325765
3.4610568960929573,0.48489995674162545,0.008500729248541521
3.475004451864947,0.48643301488304214,0.008428413609907308
3.488952632908335,0.4879513033852695,0.008357352044811266
3.5029014230906728,0.4894550730890035,0.008287511220635823
3.5168508068604116,0.49094456808045916,0.008218859012555785
3.530800769219703,0.4924200259528822,0.008151364447712795
3.544751295698774,0.4938816780547562,0.008084997652538478
3.558702372331763,0.4953297497255239,0.008019729803016762
3.572653985633924,0.49676446051961,0.007955533077691236
3.5866061225801036,0.4981860244194513,0.007892380613238768
3.6005587705844038,0.4995946500382029,0.007830246462443732
3.61451191748096,0.5009905408127332,0.007769105554419685
3.6284655515057547,0.5023738951874878,0.007708933656936373
3.642419661279404,0.5037449067897477,0.007649707340720635
3.6563742357908544,0.5051037645967859,0.007591403945608947
3.6703292643819316,0.5064506530953793,0.0075340015484382135
3.6842847367326907,0.5077857524341105,0.007477478932569463
3.6982406428475154,0.5091092385688636,0.007421815558946288
3.712196973041923,0.5104212834018842,0.007366991538596925
3.726153717930032,0.5117220549147664,0.0073129876064947745
3.740110868412651,0.5130117172956794,0.0072597850966984664
3.754068415665957,0.5142904310611615,0.007207365918697107
3.7680263511307195,0.5155583531727486,0.007155712534892234
3.781984666502051,0.5168156371487274,0.007104807939151625
3.7959433537196423,0.518062433171252,0.007054635636374994
3.8099024049584638,0.5192988881890678,0.007005179623015219
3.8238618126198984,0.5205251460160669,0.006956424368502292
3.83782156932329,0.5217413474258851,0.006908354797520727
3.85178166789788,0.5229476302427312,0.006860956273094213
3.8657421013751083,0.5241441294286451,0.006814214580434036
3.879702862981268,0.5253309771673512,0.0067681159115107106
3.8936639461304843,0.526508302944875,0.006722646850310563
3.907625344418005,0.5276762336270779,0.00667779435874149
3.92158705161379,0.5288348935342558,0.0066335457631541556
3.9355490616563755,0.5299844045129425,0.006589888741446889
3.9495113686470074,0.5311248860050417,0.00654681131072466
3.963473966844023,0.5322564551144198,0.006504301815483899
3.977436850657474,0.5333792266710677,0.006462348916296839
3.991400014643974,0.5344933132929475,0.0064209415789705255
4.0,0.535175200398334,0.006395705796988909
